Column 3,EdgeBetweenness,interaction,name,selected,shared interaction,shared name,status
0.7260921,15.76324264,interacts with,C134_1128_a_at (interacts with) C134_0845_a_at,FALSE,interacts with,C134_1128_a_at (interacts with) C134_0845_a_at,down
0.7389429,17.17381946,interacts with,C134_1128_a_at (interacts with) C134_0853_a_at,FALSE,interacts with,C134_1128_a_at (interacts with) C134_0853_a_at,down
0.7349202,16.88036751,interacts with,C134_1128_a_at (interacts with) C134_0907_a_at,FALSE,interacts with,C134_1128_a_at (interacts with) C134_0907_a_at,up
0.7582842,20.17595891,interacts with,C134_1128_a_at (interacts with) C134_0908_a_at,FALSE,interacts with,C134_1128_a_at (interacts with) C134_0908_a_at,up
0.8011812,9.38570991,interacts with,C134_1128_a_at (interacts with) C134_0913_a_at,FALSE,interacts with,C134_1128_a_at (interacts with) C134_0913_a_at,up
0.7563317,18.53807208,interacts with,C134_1128_a_at (interacts with) C134_0953_a_at,FALSE,interacts with,C134_1128_a_at (interacts with) C134_0953_a_at,up
0.722267,8.30796066,interacts with,C134_1128_a_at (interacts with) C134_0958_at,FALSE,interacts with,C134_1128_a_at (interacts with) C134_0958_at,up
0.8240442,13.87684797,interacts with,C134_1128_a_at (interacts with) C134_0979_at,FALSE,interacts with,C134_1128_a_at (interacts with) C134_0979_at,up
0.751924,7.70898866,interacts with,C134_1128_a_at (interacts with) C134_1043_at,FALSE,interacts with,C134_1128_a_at (interacts with) C134_1043_at,up
0.7752644,5.70856789,interacts with,C134_1128_a_at (interacts with) C134_1099_at,FALSE,interacts with,C134_1128_a_at (interacts with) C134_1099_at,up
0.8323379,8.64388927,interacts with,C134_1128_a_at (interacts with) C134_1101_at,FALSE,interacts with,C134_1128_a_at (interacts with) C134_1101_at,up
0.7923475,14.81735279,interacts with,C134_1128_a_at (interacts with) C134_1105_a_at,FALSE,interacts with,C134_1128_a_at (interacts with) C134_1105_a_at,up
0.8034561,9.77877486,interacts with,C134_1128_a_at (interacts with) C134_1111_a_at,FALSE,interacts with,C134_1128_a_at (interacts with) C134_1111_a_at,up
0.708321,10.04942581,interacts with,C134_1128_a_at (interacts with) C134_1112_a_at,FALSE,interacts with,C134_1128_a_at (interacts with) C134_1112_a_at,up
0.7596369,9.23174821,interacts with,C134_1128_a_at (interacts with) C134_1121_a_at,FALSE,interacts with,C134_1128_a_at (interacts with) C134_1121_a_at,up
0.7608957,7.95190577,interacts with,C134_1128_a_at (interacts with) C134_1124_a_at,FALSE,interacts with,C134_1128_a_at (interacts with) C134_1124_a_at,up
0.8136315,5.682631,interacts with,C134_1128_a_at (interacts with) C134_1125_a_at,FALSE,interacts with,C134_1128_a_at (interacts with) C134_1125_a_at,up
0.8194306,25.31246728,interacts with,C134_1128_a_at (interacts with) C134_1126_a_at,FALSE,interacts with,C134_1128_a_at (interacts with) C134_1126_a_at,up
0.8720447,3.5742004,interacts with,C134_1128_a_at (interacts with) C134_1127_at,FALSE,interacts with,C134_1128_a_at (interacts with) C134_1127_at,up
0.7489456,8.63809524,interacts with,C134_1129_at (interacts with) C134_0001_a_at,FALSE,interacts with,C134_1129_at (interacts with) C134_0001_a_at,up
0.7781935,5.92196155,interacts with,C134_1129_at (interacts with) C134_0130_a_at,FALSE,interacts with,C134_1129_at (interacts with) C134_0130_a_at,up
0.7914529,6.56855653,interacts with,C134_1129_at (interacts with) C134_0197_a_at,FALSE,interacts with,C134_1129_at (interacts with) C134_0197_a_at,up
0.7396672,30.96969697,interacts with,C134_1129_at (interacts with) C134_0344_at,FALSE,interacts with,C134_1129_at (interacts with) C134_0344_at,down
0.7158086,9.88197645,interacts with,C134_1129_at (interacts with) C134_0583_a_at,FALSE,interacts with,C134_1129_at (interacts with) C134_0583_a_at,down
0.7228124,14.39077876,interacts with,C134_1129_at (interacts with) C134_0683_at,FALSE,interacts with,C134_1129_at (interacts with) C134_0683_at,down
0.8520339,4.28571429,interacts with,C134_1129_at (interacts with) C134_0809_a_at,FALSE,interacts with,C134_1129_at (interacts with) C134_0809_a_at,up
0.8175356,3.45,interacts with,C134_1129_at (interacts with) C134_0955_a_at,FALSE,interacts with,C134_1129_at (interacts with) C134_0955_a_at,up
0.8172995,5.3391193,interacts with,C134_1129_at (interacts with) C134_0981_a_at,FALSE,interacts with,C134_1129_at (interacts with) C134_0981_a_at,up
0.9081728,6.45529488,interacts with,C134_1129_at (interacts with) C134_1040_a_at,FALSE,interacts with,C134_1129_at (interacts with) C134_1040_a_at,up
0.7647195,8.25377973,interacts with,C134_1129_at (interacts with) C134_1102_a_at,FALSE,interacts with,C134_1129_at (interacts with) C134_1102_a_at,up
0.7642294,8.13227901,interacts with,C134_1129_at (interacts with) C134_1103_a_at,FALSE,interacts with,C134_1129_at (interacts with) C134_1103_a_at,up
0.719009,7.19100917,interacts with,C134_1129_at (interacts with) C134_1104_a_at,FALSE,interacts with,C134_1129_at (interacts with) C134_1104_a_at,up
0.8035267,9.99656473,interacts with,C134_1129_at (interacts with) C134_1122_a_at,FALSE,interacts with,C134_1129_at (interacts with) C134_1122_a_at,up
0.7305745,12.07148672,interacts with,C134_1130_a_at (interacts with) C134_0010_a_at,FALSE,interacts with,C134_1130_a_at (interacts with) C134_0010_a_at,up
0.7567946,35.12665182,interacts with,C134_1130_a_at (interacts with) C134_0018_a_at,FALSE,interacts with,C134_1130_a_at (interacts with) C134_0018_a_at,up
0.7943152,10.23853397,interacts with,C134_1130_a_at (interacts with) C134_0056_at,FALSE,interacts with,C134_1130_a_at (interacts with) C134_0056_at,up
0.7491058,15.60933211,interacts with,C134_1130_a_at (interacts with) C134_0100_a_at,FALSE,interacts with,C134_1130_a_at (interacts with) C134_0100_a_at,up
0.815618,6.53206185,interacts with,C134_1130_a_at (interacts with) C134_0116_a_at,FALSE,interacts with,C134_1130_a_at (interacts with) C134_0116_a_at,up
0.8063903,7.28870993,interacts with,C134_1130_a_at (interacts with) C134_0135_a_at,FALSE,interacts with,C134_1130_a_at (interacts with) C134_0135_a_at,up
0.7134675,26.36286682,interacts with,C134_1130_a_at (interacts with) C134_0265_a_at,FALSE,interacts with,C134_1130_a_at (interacts with) C134_0265_a_at,up
0.7495704,8.61182172,interacts with,C134_1130_a_at (interacts with) C134_0346_a_at,FALSE,interacts with,C134_1130_a_at (interacts with) C134_0346_a_at,down
0.7501642,6.91395108,interacts with,C134_1130_a_at (interacts with) C134_0423_a_at,FALSE,interacts with,C134_1130_a_at (interacts with) C134_0423_a_at,up
0.7762792,7.78544347,interacts with,C134_1130_a_at (interacts with) C134_0500_a_at,FALSE,interacts with,C134_1130_a_at (interacts with) C134_0500_a_at,up
0.7128785,10.55228342,interacts with,C134_1130_a_at (interacts with) C134_0504_a_at,FALSE,interacts with,C134_1130_a_at (interacts with) C134_0504_a_at,up
0.8013088,7.55503523,interacts with,C134_1130_a_at (interacts with) C134_0569_at,FALSE,interacts with,C134_1130_a_at (interacts with) C134_0569_at,down
0.7670677,11.09634779,interacts with,C134_1130_a_at (interacts with) C134_0614_at,FALSE,interacts with,C134_1130_a_at (interacts with) C134_0614_at,up
0.7723741,6.82435162,interacts with,C134_1130_a_at (interacts with) C134_0642_at,FALSE,interacts with,C134_1130_a_at (interacts with) C134_0642_at,down
0.7779701,10.36354833,interacts with,C134_1130_a_at (interacts with) C134_0708_at,FALSE,interacts with,C134_1130_a_at (interacts with) C134_0708_at,up
0.7326849,20.25874223,interacts with,C134_1130_a_at (interacts with) C134_0769_a_at,FALSE,interacts with,C134_1130_a_at (interacts with) C134_0769_a_at,up
0.7320887,24.616684,interacts with,C134_1130_a_at (interacts with) C134_0774_a_at,FALSE,interacts with,C134_1130_a_at (interacts with) C134_0774_a_at,up
0.7023773,14.79128923,interacts with,C134_1130_a_at (interacts with) C134_0776_a_at,FALSE,interacts with,C134_1130_a_at (interacts with) C134_0776_a_at,up
0.7061717,16.96369862,interacts with,C134_1130_a_at (interacts with) C134_0807_a_at,FALSE,interacts with,C134_1130_a_at (interacts with) C134_0807_a_at,up
0.8436087,8.4792203,interacts with,C134_1130_a_at (interacts with) C134_0808_a_at,FALSE,interacts with,C134_1130_a_at (interacts with) C134_0808_a_at,up
0.791293,11.7600535,interacts with,C134_1130_a_at (interacts with) C134_0836_a_at,FALSE,interacts with,C134_1130_a_at (interacts with) C134_0836_a_at,up
0.7316201,20.075665,interacts with,C134_1130_a_at (interacts with) C134_0845_a_at,FALSE,interacts with,C134_1130_a_at (interacts with) C134_0845_a_at,down
0.7266932,33.89836644,interacts with,C134_1130_a_at (interacts with) C134_0864_at,FALSE,interacts with,C134_1130_a_at (interacts with) C134_0864_at,up
0.804435,9.61811266,interacts with,C134_1130_a_at (interacts with) C134_0913_a_at,FALSE,interacts with,C134_1130_a_at (interacts with) C134_0913_a_at,up
0.7574352,21.46885255,interacts with,C134_1130_a_at (interacts with) C134_0953_a_at,FALSE,interacts with,C134_1130_a_at (interacts with) C134_0953_a_at,up
0.7890207,17.29876049,interacts with,C134_1130_a_at (interacts with) C134_0979_at,FALSE,interacts with,C134_1130_a_at (interacts with) C134_0979_at,up
0.7196063,8.36834042,interacts with,C134_1130_a_at (interacts with) C134_1043_at,FALSE,interacts with,C134_1130_a_at (interacts with) C134_1043_at,up
0.7234805,14.35099049,interacts with,C134_1130_a_at (interacts with) C134_1101_at,FALSE,interacts with,C134_1130_a_at (interacts with) C134_1101_at,up
0.7069321,23.76984126,interacts with,C134_1130_a_at (interacts with) C134_1105_a_at,FALSE,interacts with,C134_1130_a_at (interacts with) C134_1105_a_at,up
0.7135202,16.83579894,interacts with,C134_1130_a_at (interacts with) C134_1111_a_at,FALSE,interacts with,C134_1130_a_at (interacts with) C134_1111_a_at,up
0.7510156,11.84361585,interacts with,C134_1130_a_at (interacts with) C134_1121_a_at,FALSE,interacts with,C134_1130_a_at (interacts with) C134_1121_a_at,up
0.8326885,8.51618277,interacts with,C134_1130_a_at (interacts with) C134_1124_a_at,FALSE,interacts with,C134_1130_a_at (interacts with) C134_1124_a_at,up
0.7217629,10.68907314,interacts with,C134_1130_a_at (interacts with) C134_1125_a_at,FALSE,interacts with,C134_1130_a_at (interacts with) C134_1125_a_at,up
0.7124122,40.49657452,interacts with,C134_1130_a_at (interacts with) C134_1126_a_at,FALSE,interacts with,C134_1130_a_at (interacts with) C134_1126_a_at,up
0.7957535,6.26879918,interacts with,C134_1130_a_at (interacts with) C134_1127_at,FALSE,interacts with,C134_1130_a_at (interacts with) C134_1127_at,up
0.8366495,4.83169515,interacts with,C134_1130_a_at (interacts with) C134_1128_a_at,FALSE,interacts with,C134_1130_a_at (interacts with) C134_1128_a_at,up
0.7176175,2,interacts with,C134_1131_a_at (interacts with) C134_0868_a_at,FALSE,interacts with,C134_1131_a_at (interacts with) C134_0868_a_at,up
0.704456,23.5262218,interacts with,C134_1132_at (interacts with) C134_0015_a_at,FALSE,interacts with,C134_1132_at (interacts with) C134_0015_a_at,up
0.774857,8.13098046,interacts with,C134_1132_at (interacts with) C134_0023_a_at,FALSE,interacts with,C134_1132_at (interacts with) C134_0023_a_at,up
0.7279238,9.60931644,interacts with,C134_1132_at (interacts with) C134_0025_a_at,FALSE,interacts with,C134_1132_at (interacts with) C134_0025_a_at,up
0.7321348,13.04876352,interacts with,C134_1132_at (interacts with) C134_0029_a_at,FALSE,interacts with,C134_1132_at (interacts with) C134_0029_a_at,up
0.7325297,10.4656371,interacts with,C134_1132_at (interacts with) C134_0093_a_at,FALSE,interacts with,C134_1132_at (interacts with) C134_0093_a_at,up
0.7479871,10.23728782,interacts with,C134_1132_at (interacts with) C134_0097_a_at,FALSE,interacts with,C134_1132_at (interacts with) C134_0097_a_at,up
0.724844,24.03867003,interacts with,C134_1132_at (interacts with) C134_0098_a_at,FALSE,interacts with,C134_1132_at (interacts with) C134_0098_a_at,down
0.8091322,6.05436437,interacts with,C134_1132_at (interacts with) C134_0123_a_at,FALSE,interacts with,C134_1132_at (interacts with) C134_0123_a_at,up
0.7339523,8.58756877,interacts with,C134_1132_at (interacts with) C134_0154_at,FALSE,interacts with,C134_1132_at (interacts with) C134_0154_at,up
0.7207974,6.71341059,interacts with,C134_1132_at (interacts with) C134_0176_a_at,FALSE,interacts with,C134_1132_at (interacts with) C134_0176_a_at,up
0.743917,8.85475521,interacts with,C134_1132_at (interacts with) C134_0214_a_at,FALSE,interacts with,C134_1132_at (interacts with) C134_0214_a_at,up
0.7191355,9.17892833,interacts with,C134_1132_at (interacts with) C134_0243_a_at,FALSE,interacts with,C134_1132_at (interacts with) C134_0243_a_at,down
0.8111014,12.9259191,interacts with,C134_1132_at (interacts with) C134_0318_a_at,FALSE,interacts with,C134_1132_at (interacts with) C134_0318_a_at,up
0.7560264,13.38359998,interacts with,C134_1132_at (interacts with) C134_0343_at,FALSE,interacts with,C134_1132_at (interacts with) C134_0343_at,up
0.7361814,6.62855118,interacts with,C134_1132_at (interacts with) C134_0365_a_at,FALSE,interacts with,C134_1132_at (interacts with) C134_0365_a_at,up
0.8112335,5.74322415,interacts with,C134_1132_at (interacts with) C134_0371_a_at,FALSE,interacts with,C134_1132_at (interacts with) C134_0371_a_at,up
0.7556866,12.96970657,interacts with,C134_1132_at (interacts with) C134_0377_a_at,FALSE,interacts with,C134_1132_at (interacts with) C134_0377_a_at,up
0.7077696,14.3684036,interacts with,C134_1132_at (interacts with) C134_0445_at,FALSE,interacts with,C134_1132_at (interacts with) C134_0445_at,up
0.7376566,15.41989636,interacts with,C134_1132_at (interacts with) C134_0608_a_at,FALSE,interacts with,C134_1132_at (interacts with) C134_0608_a_at,up
0.7424481,11.04562807,interacts with,C134_1132_at (interacts with) C134_0610_a_at,FALSE,interacts with,C134_1132_at (interacts with) C134_0610_a_at,up
0.7221493,10.64762837,interacts with,C134_1132_at (interacts with) C134_0912_a_at,FALSE,interacts with,C134_1132_at (interacts with) C134_0912_a_at,up
0.7682189,9.12964089,interacts with,C134_1132_at (interacts with) C134_0929_a_at,FALSE,interacts with,C134_1132_at (interacts with) C134_0929_a_at,up
0.7234842,7.52464211,interacts with,C134_1132_at (interacts with) C134_0932-1_a_at,FALSE,interacts with,C134_1132_at (interacts with) C134_0932-1_a_at,up
0.7381094,4.36595147,interacts with,C134_1132_at (interacts with) C134_0943_a_at,FALSE,interacts with,C134_1132_at (interacts with) C134_0943_a_at,up
0.7047226,11.50341869,interacts with,C134_1132_at (interacts with) C134_0957_at,FALSE,interacts with,C134_1132_at (interacts with) C134_0957_at,down
0.70273,22.85678618,interacts with,C134_1132_at (interacts with) C134_0996_a_at,FALSE,interacts with,C134_1132_at (interacts with) C134_0996_a_at,up
0.72487,10.77234125,interacts with,C134_1132_at (interacts with) C134_1003_a_at,FALSE,interacts with,C134_1132_at (interacts with) C134_1003_a_at,up
0.7268625,11.44756821,interacts with,C134_1132_at (interacts with) C134_1064_a_at,FALSE,interacts with,C134_1132_at (interacts with) C134_1064_a_at,down
0.7050131,7.00878485,interacts with,C134_1132_at (interacts with) C134_1075_a_at,FALSE,interacts with,C134_1132_at (interacts with) C134_1075_a_at,up
0.7178813,10,interacts with,C134_1135_at (interacts with) C134_0210_a_at,FALSE,interacts with,C134_1135_at (interacts with) C134_0210_a_at,up
0.7166929,18,interacts with,C134_1135_at (interacts with) C134_0395_a_at,FALSE,interacts with,C134_1135_at (interacts with) C134_0395_a_at,down
0.7137707,2,interacts with,C134_1139_at (interacts with) C134_0158_a_at,FALSE,interacts with,C134_1139_at (interacts with) C134_0158_a_at,up
0.7726213,2,interacts with,C134_1139_at (interacts with) C134_0443_a_at,FALSE,interacts with,C134_1139_at (interacts with) C134_0443_a_at,up
0.7622415,9,interacts with,C134_1140_at (interacts with) C134_1119_a_at,FALSE,interacts with,C134_1140_at (interacts with) C134_1119_a_at,up
0.7758443,11,interacts with,C134_1140_at (interacts with) C134_1123_a_at,FALSE,interacts with,C134_1140_at (interacts with) C134_1123_a_at,up
0.7162123,4.4,interacts with,C134_1141_a_at (interacts with) C134_0804_a_at,FALSE,interacts with,C134_1141_a_at (interacts with) C134_0804_a_at,up
0.7415648,9.4,interacts with,C134_1141_a_at (interacts with) C134_0840_a_at,FALSE,interacts with,C134_1141_a_at (interacts with) C134_0840_a_at,up
0.7058168,5.66666667,interacts with,C134_1141_a_at (interacts with) C134_0978_a_at,FALSE,interacts with,C134_1141_a_at (interacts with) C134_0978_a_at,up
0.7521316,15.73333333,interacts with,C134_1141_a_at (interacts with) C134_1073_at,FALSE,interacts with,C134_1141_a_at (interacts with) C134_1073_at,up
0.7230823,3.9,interacts with,C134_1141_a_at (interacts with) C134_1081_a_at,FALSE,interacts with,C134_1141_a_at (interacts with) C134_1081_a_at,up
0.7409741,4,interacts with,C134_1142_at (interacts with) C134_0591_a_at,FALSE,interacts with,C134_1142_at (interacts with) C134_0591_a_at,down
0.7659309,17.55750838,interacts with,C134_1143_at (interacts with) C134_0015_a_at,FALSE,interacts with,C134_1143_at (interacts with) C134_0015_a_at,down
0.7217075,24.55442793,interacts with,C134_1143_at (interacts with) C134_0093_a_at,FALSE,interacts with,C134_1143_at (interacts with) C134_0093_a_at,down
0.7679113,11.50387824,interacts with,C134_1143_at (interacts with) C134_0098_a_at,FALSE,interacts with,C134_1143_at (interacts with) C134_0098_a_at,up
0.8211195,6.59148553,interacts with,C134_1143_at (interacts with) C134_0099_a_at,FALSE,interacts with,C134_1143_at (interacts with) C134_0099_a_at,up
0.8003476,9.02363368,interacts with,C134_1143_at (interacts with) C134_0134_a_at,FALSE,interacts with,C134_1143_at (interacts with) C134_0134_a_at,up
0.7875448,6.38819116,interacts with,C134_1143_at (interacts with) C134_0143_a_at,FALSE,interacts with,C134_1143_at (interacts with) C134_0143_a_at,up
0.7804182,17.29904715,interacts with,C134_1143_at (interacts with) C134_0190_a_at,FALSE,interacts with,C134_1143_at (interacts with) C134_0190_a_at,up
0.7731287,11.29119191,interacts with,C134_1143_at (interacts with) C134_0230_a_at,FALSE,interacts with,C134_1143_at (interacts with) C134_0230_a_at,up
0.8018168,5.37073545,interacts with,C134_1143_at (interacts with) C134_0232_a_at,FALSE,interacts with,C134_1143_at (interacts with) C134_0232_a_at,up
0.8077084,8.99257505,interacts with,C134_1143_at (interacts with) C134_0258_a_at,FALSE,interacts with,C134_1143_at (interacts with) C134_0258_a_at,down
0.7294536,11.40686306,interacts with,C134_1143_at (interacts with) C134_0313_a_at,FALSE,interacts with,C134_1143_at (interacts with) C134_0313_a_at,down
0.7545023,23.76062615,interacts with,C134_1143_at (interacts with) C134_0318_a_at,FALSE,interacts with,C134_1143_at (interacts with) C134_0318_a_at,down
0.7247774,13.02342507,interacts with,C134_1143_at (interacts with) C134_0323_a_at,FALSE,interacts with,C134_1143_at (interacts with) C134_0323_a_at,down
0.7333645,8.00959841,interacts with,C134_1143_at (interacts with) C134_0342_a_at,FALSE,interacts with,C134_1143_at (interacts with) C134_0342_a_at,down
0.7378531,12.99242068,interacts with,C134_1143_at (interacts with) C134_0343_at,FALSE,interacts with,C134_1143_at (interacts with) C134_0343_at,down
0.7146121,21.89754924,interacts with,C134_1143_at (interacts with) C134_0377_a_at,FALSE,interacts with,C134_1143_at (interacts with) C134_0377_a_at,down
0.7464074,9.87808964,interacts with,C134_1143_at (interacts with) C134_0383_a_at,FALSE,interacts with,C134_1143_at (interacts with) C134_0383_a_at,down
0.7298944,19.25373995,interacts with,C134_1143_at (interacts with) C134_0445_at,FALSE,interacts with,C134_1143_at (interacts with) C134_0445_at,down
0.7494861,9.65527891,interacts with,C134_1143_at (interacts with) C134_0457_a_at,FALSE,interacts with,C134_1143_at (interacts with) C134_0457_a_at,down
0.7375339,17.37554868,interacts with,C134_1143_at (interacts with) C134_0608_a_at,FALSE,interacts with,C134_1143_at (interacts with) C134_0608_a_at,down
0.7126988,13.12615974,interacts with,C134_1143_at (interacts with) C134_0610_a_at,FALSE,interacts with,C134_1143_at (interacts with) C134_0610_a_at,down
0.7306375,8.53597024,interacts with,C134_1143_at (interacts with) C134_0702_a_at,FALSE,interacts with,C134_1143_at (interacts with) C134_0702_a_at,up
0.7624336,6.11291609,interacts with,C134_1143_at (interacts with) C134_0837_a_at,FALSE,interacts with,C134_1143_at (interacts with) C134_0837_a_at,up
0.7400709,16.18900571,interacts with,C134_1143_at (interacts with) C134_0883_a_at,FALSE,interacts with,C134_1143_at (interacts with) C134_0883_a_at,up
0.7564017,31.74873886,interacts with,C134_1143_at (interacts with) C134_0884_a_at,FALSE,interacts with,C134_1143_at (interacts with) C134_0884_a_at,up
0.7956302,5.51670188,interacts with,C134_1143_at (interacts with) C134_0886_a_at,FALSE,interacts with,C134_1143_at (interacts with) C134_0886_a_at,up
0.7012161,8.84338944,interacts with,C134_1143_at (interacts with) C134_0888_a_at,FALSE,interacts with,C134_1143_at (interacts with) C134_0888_a_at,up
0.7582043,10.05358917,interacts with,C134_1143_at (interacts with) C134_0957_at,FALSE,interacts with,C134_1143_at (interacts with) C134_0957_at,up
0.7081529,8.71833465,interacts with,C134_1143_at (interacts with) C134_0980_a_at,FALSE,interacts with,C134_1143_at (interacts with) C134_0980_a_at,up
0.7059636,26.08859723,interacts with,C134_1143_at (interacts with) C134_0987_a_at,FALSE,interacts with,C134_1143_at (interacts with) C134_0987_a_at,up
0.7611824,20.07261169,interacts with,C134_1143_at (interacts with) C134_0993_a_at,FALSE,interacts with,C134_1143_at (interacts with) C134_0993_a_at,down
0.7037578,7.03904061,interacts with,C134_1143_at (interacts with) C134_0998_a_at,FALSE,interacts with,C134_1143_at (interacts with) C134_0998_a_at,up
0.7512057,16.39166073,interacts with,C134_1143_at (interacts with) C134_1018_at,FALSE,interacts with,C134_1143_at (interacts with) C134_1018_at,down
0.83016,5.68669865,interacts with,C134_1143_at (interacts with) C134_1048_a_at,FALSE,interacts with,C134_1143_at (interacts with) C134_1048_a_at,up
0.8110804,23.73639742,interacts with,C134_1143_at (interacts with) C134_1050_a_at,FALSE,interacts with,C134_1143_at (interacts with) C134_1050_a_at,up
0.7039943,13.52786125,interacts with,C134_1143_at (interacts with) C134_1064_a_at,FALSE,interacts with,C134_1143_at (interacts with) C134_1064_a_at,up
0.7214426,8.86506799,interacts with,C134_1143_at (interacts with) C134_1085_a_at,FALSE,interacts with,C134_1143_at (interacts with) C134_1085_a_at,up
0.7198429,7.56639201,interacts with,C134_1144_a_at (interacts with) C134_0054_a_at,FALSE,interacts with,C134_1144_a_at (interacts with) C134_0054_a_at,down
0.7006028,12.52004905,interacts with,C134_1144_a_at (interacts with) C134_0094_a_at,FALSE,interacts with,C134_1144_a_at (interacts with) C134_0094_a_at,down
0.7257255,11.38772231,interacts with,C134_1144_a_at (interacts with) C134_0095_a_at,FALSE,interacts with,C134_1144_a_at (interacts with) C134_0095_a_at,down
0.8044198,9.24603373,interacts with,C134_1144_a_at (interacts with) C134_0102_at,FALSE,interacts with,C134_1144_a_at (interacts with) C134_0102_at,up
0.7618544,8.20088889,interacts with,C134_1144_a_at (interacts with) C134_0119_a_at,FALSE,interacts with,C134_1144_a_at (interacts with) C134_0119_a_at,down
0.71242,18.37523112,interacts with,C134_1144_a_at (interacts with) C134_0173_a_at,FALSE,interacts with,C134_1144_a_at (interacts with) C134_0173_a_at,down
0.7392033,10.57946268,interacts with,C134_1144_a_at (interacts with) C134_0221_a_at,FALSE,interacts with,C134_1144_a_at (interacts with) C134_0221_a_at,down
0.7405389,12.76981285,interacts with,C134_1144_a_at (interacts with) C134_0247_a_at,FALSE,interacts with,C134_1144_a_at (interacts with) C134_0247_a_at,up
0.767665,6.32525378,interacts with,C134_1144_a_at (interacts with) C134_0302_a_at,FALSE,interacts with,C134_1144_a_at (interacts with) C134_0302_a_at,up
0.7529493,6.37927835,interacts with,C134_1144_a_at (interacts with) C134_0324_a_at,FALSE,interacts with,C134_1144_a_at (interacts with) C134_0324_a_at,up
0.7188872,8.20103568,interacts with,C134_1144_a_at (interacts with) C134_0347_a_at,FALSE,interacts with,C134_1144_a_at (interacts with) C134_0347_a_at,up
0.7175856,36.21714178,interacts with,C134_1144_a_at (interacts with) C134_0391_at,FALSE,interacts with,C134_1144_a_at (interacts with) C134_0391_at,down
0.777904,9.78019525,interacts with,C134_1144_a_at (interacts with) C134_0440_at,FALSE,interacts with,C134_1144_a_at (interacts with) C134_0440_at,down
0.7685078,9.58013672,interacts with,C134_1144_a_at (interacts with) C134_0441_a_at,FALSE,interacts with,C134_1144_a_at (interacts with) C134_0441_a_at,down
0.8036351,5.86847634,interacts with,C134_1144_a_at (interacts with) C134_0454_a_at,FALSE,interacts with,C134_1144_a_at (interacts with) C134_0454_a_at,down
0.7709556,10.3826315,interacts with,C134_1144_a_at (interacts with) C134_0476_a_at,FALSE,interacts with,C134_1144_a_at (interacts with) C134_0476_a_at,down
0.7117036,25.51608844,interacts with,C134_1144_a_at (interacts with) C134_0500_a_at,FALSE,interacts with,C134_1144_a_at (interacts with) C134_0500_a_at,down
0.8255863,8.93913319,interacts with,C134_1144_a_at (interacts with) C134_0598_a_at,FALSE,interacts with,C134_1144_a_at (interacts with) C134_0598_a_at,down
0.7674876,9.88484808,interacts with,C134_1144_a_at (interacts with) C134_0623_a_at,FALSE,interacts with,C134_1144_a_at (interacts with) C134_0623_a_at,up
0.8028314,13.01214483,interacts with,C134_1144_a_at (interacts with) C134_0642_at,FALSE,interacts with,C134_1144_a_at (interacts with) C134_0642_at,up
0.7471128,11.43316655,interacts with,C134_1144_a_at (interacts with) C134_0645_a_at,FALSE,interacts with,C134_1144_a_at (interacts with) C134_0645_a_at,down
0.79247,8.75390545,interacts with,C134_1144_a_at (interacts with) C134_0654_a_at,FALSE,interacts with,C134_1144_a_at (interacts with) C134_0654_a_at,down
0.7703746,11.83873035,interacts with,C134_1144_a_at (interacts with) C134_0662_a_at,FALSE,interacts with,C134_1144_a_at (interacts with) C134_0662_a_at,down
0.8294853,8.00126455,interacts with,C134_1144_a_at (interacts with) C134_0723_a_at,FALSE,interacts with,C134_1144_a_at (interacts with) C134_0723_a_at,down
0.7648174,7.74011636,interacts with,C134_1144_a_at (interacts with) C134_0728_a_at,FALSE,interacts with,C134_1144_a_at (interacts with) C134_0728_a_at,down
0.7306295,9.77045687,interacts with,C134_1144_a_at (interacts with) C134_0769_a_at,FALSE,interacts with,C134_1144_a_at (interacts with) C134_0769_a_at,down
0.7772704,8.77338101,interacts with,C134_1144_a_at (interacts with) C134_0773_at,FALSE,interacts with,C134_1144_a_at (interacts with) C134_0773_at,down
0.7986921,8.56367103,interacts with,C134_1144_a_at (interacts with) C134_0775_a_at,FALSE,interacts with,C134_1144_a_at (interacts with) C134_0775_a_at,down
0.7759866,7.44659419,interacts with,C134_1144_a_at (interacts with) C134_0776_a_at,FALSE,interacts with,C134_1144_a_at (interacts with) C134_0776_a_at,down
0.7393671,22.29865317,interacts with,C134_1144_a_at (interacts with) C134_0802_a_at,FALSE,interacts with,C134_1144_a_at (interacts with) C134_0802_a_at,up
0.7462509,7.67508765,interacts with,C134_1144_a_at (interacts with) C134_0817_at,FALSE,interacts with,C134_1144_a_at (interacts with) C134_0817_at,down
0.8519167,10.63895671,interacts with,C134_1144_a_at (interacts with) C134_0845_a_at,FALSE,interacts with,C134_1144_a_at (interacts with) C134_0845_a_at,up
0.8692138,7.46691606,interacts with,C134_1144_a_at (interacts with) C134_0846_at,FALSE,interacts with,C134_1144_a_at (interacts with) C134_0846_at,up
0.9036328,4.28769999,interacts with,C134_1144_a_at (interacts with) C134_0853_a_at,FALSE,interacts with,C134_1144_a_at (interacts with) C134_0853_a_at,up
0.8105955,9.97514427,interacts with,C134_1144_a_at (interacts with) C134_0871_a_at,FALSE,interacts with,C134_1144_a_at (interacts with) C134_0871_a_at,up
