"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","cluster","ClusteringCoefficient","Degree","degree.layout","EC","Eccentricity","gene_id","gene_product_name","IsSingleNode","locus_tag","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"2.29585799","0.0","0.43556701","2","1.0","7","7","","4","637670902","RNA polymerase sigma factor","false","SAR11_0037","C134_0037_a_at","61.42857143","7","0","0","0.6760355","false","0","C134_0037_a_at","0","0.53884712"
"2.21301775","5.159E-5","0.45187166","2","0.87912088","14","14","","4","637671082","50S ribosomal protein L21","false","SAR11_0220","C134_0220_a_at","56.85714286","14","0","0","0.69674556","false","0","C134_0220_a_at","54","0.47380952"
"1.60465116","0.02868086","0.62318841","0","0.47134238","52","52","EC:2.7.2.11","3","637671085","Glutamate 5-kinase","false","SAR11_0223","C134_0223_at","38.90384615","52","0","0","0.84883721","false","0","C134_0223_at","5486","0.3039363"
"2.35658915","2.3244E-4","0.42434211","0","0.53333333","6","6","","3","637671058","Phosphotransferase enzyme family protein","false","SAR11_0195","C134_0195_a_at","27.5","6","0","0","0.66085271","false","0","C134_0195_a_at","36","0.35714286"
"2.03875969","0.0016865","0.4904943","0","0.58974359","13","13","EC:1.2.1.41","3","637671086","Gamma-glutamyl phosphate reductase","false","SAR11_0224","C134_0224_a_at","36.23076923","13","0","0","0.74031008","false","0","C134_0224_a_at","392","0.32640333"
"2.08527132","1.4684E-4","0.4795539","3","0.83333333","13","13","EC:3.6.3.14","3","637671091","ATP synthase epsilon chain (ATP synthase F1 sector epsilon subunit)","false","SAR11_0229","C134_0229_at","45.53846154","13","0","0","0.72868217","false","0","C134_0229_at","50","0.43369963"
"1.66666667","0.01951904","0.6","3","0.48326531","50","50","EC:3.6.3.14","3","637671092","F1-ATP Synthase Beta Chain","false","SAR11_0230","C134_0230_a_at","38.48","50","0","0","0.83333333","false","0","C134_0230_a_at","3982","0.31540984"
"2.1627907","0.0","0.46236559","0","1.0","4","4","EC:1.14.13.1","3","637670975","salicylate 1-monooxygenase","false","SAR11_0110","C134_0110_a_at","66.75","4","0","0","0.70930233","false","0","C134_0110_a_at","0","0.64182692"
"1.64285714","0.01646615","0.60869565","6","0.69230769","13","13","EC:3.6.3.14","3","637671093","ATP synthase subunit C","false","SAR11_0231","C134_0231_a_at","14.0","13","0","0","0.83928571","false","0","C134_0231_a_at","58","0.56"
"1.86821705","0.00482463","0.53526971","0","0.58994709","28","28","EC:3.6.3.14","4","637671094","ATP synthase subunit A","false","SAR11_0232","C134_0232_a_at","37.57142857","28","0","0","0.78294574","false","0","C134_0232_a_at","1540","0.31572629"
"2.36094675","1.8746E-4","0.4235589","3","0.71111111","10","10","EC:3.6.3.14","4","637671095","H+-transporting two-sector ATPase (F0F1-type ATP synthase) delta chain","false","SAR11_0233","C134_0233_a_at","37.1","10","0","0","0.65976331","false","0","C134_0233_a_at","90","0.35"
"1.91472868","6.6907E-4","0.52226721","0","0.66666667","18","18","EC:3.6.4.-","3","637671096","probable primosomal protein N","false","SAR11_0234","C134_0234_a_at","48.38888889","18","0","0","0.77131783","false","0","C134_0234_a_at","256","0.39663024"
"1.18181818","0.15151515","0.84615385","13","0.47222222","9","9","EC:1.1.1.37","2","637671102","Malate dehydrogenase","false","SAR11_0240","C134_0240_a_at","5.22222222","9","0","0","0.93939394","false","0","C134_0240_a_at","58","0.47474747"
"1.81818182","0.0","0.55","13","1.0","3","3","EC:2.3.1.61","3","637671098","2-oxoglutarate dehydrogenase complex E2 component","false","SAR11_0236","C134_0236_a_at","9.0","3","0","0","0.72727273","false","0","C134_0236_a_at","0","0.9"
"1.54545455","0.07272727","0.64705882","13","0.5","5","5","EC:6.2.1.5","2","637671101","Succinyl-CoA synthetase beta chain (SCS-beta)","false","SAR11_0239","C134_0239_a_at","6.6","5","0","0","0.81818182","false","0","C134_0239_a_at","32","0.64"
"1.5","0.02777778","0.66666667","3","0.8","5","5","EC:1.2.1.27","2","637671103","Methylmalonate-semialdehyde dehydrogenase [acylating] (MMSDH)","false","SAR11_0241","C134_0241_a_at","5.6","5","0","0","0.83333333","false","0","C134_0241_a_at","10","0.56"
"1.8","0.01111111","0.55555556","24","0.83333333","4","4","","3","637670913","Sodium Bile symporter family protein","false","SAR11_0048","C134_0048_a_at","5.25","4","0","0","0.73333333","false","0","C134_0048_a_at","4","0.65625"
"1.96296296","0.01587489","0.50943396","9","0.57142857","7","7","EC:1.3.99.1","3","637671104","succinate dehydrogenase catalytic subunit","false","SAR11_0242","C134_0242_a_at","10.85714286","7","0","0","0.75925926","false","0","C134_0242_a_at","42","0.5170068"
"1.95348837","0.00288387","0.51190476","0","0.56842105","20","20","EC:1.3.99.1","3","637671105","succinate dehydrogenase","false","SAR11_0243","C134_0243_a_at","37.95","20","0","0","0.76162791","false","0","C134_0243_a_at","706","0.33"
"2.10650888","1.9818E-4","0.4747191","2","0.84285714","21","21","","3","637671110","hydrolase","false","SAR11_0247","C134_0247_a_at","53.38095238","21","0","0","0.72337278","false","0","C134_0247_a_at","162","0.41062271"
"1.0","0.05555556","1.0","23","0.83333333","4","4","EC:6.2.1.-","1","637671111","Acyl-CoA synthetase (AMP-forming)/AMP-acid ligase II","false","SAR11_0248","C134_0248_a_at","3.5","4","0","0","1.0","false","0","C134_0248_a_at","2","0.875"
"1.25","0.0","0.8","23","1.0","3","3","","2","637670910","hypothetical protein","false","SAR11_0045","C134_0045_a_at","4.0","3","0","0","0.875","false","0","C134_0045_a_at","0","1.0"
"2.09090909","0.00909091","0.47826087","57","0.33333333","3","3","EC:1.1.1.85","3","637671113","3-isopropylmalate dehydrogenase","false","SAR11_0250","C134_0250_at","5.0","3","0","0","0.63636364","false","0","C134_0250_at","4","0.77777778"
"2.09302326","0.00102046","0.47777778","0","0.60606061","12","12","EC:4.2.1.35","3","637671114","3-isopropylmalate dehydratase","false","SAR11_0251","C134_0251_at","39.0","12","0","0","0.72674419","false","0","C134_0251_at","280","0.37142857"
"2.0295858","0.00150624","0.49271137","2","0.62461538","26","26","","3","637671116","50S ribosomal protein L19","false","SAR11_0253","C134_0253_a_at","46.53846154","26","0","0","0.74260355","false","0","C134_0253_a_at","770","0.33723523"
"2.35502959","2.391E-5","0.42462312","2","0.80952381","7","7","EC:3.1.1.29","4","637670960","Peptidyl-tRNA hydrolase","false","SAR11_0096","C134_0096_a_at","44.57142857","7","0","0","0.6612426","false","0","C134_0096_a_at","16","0.4244898"
"2.49704142","3.562E-5","0.40047393","3","0.80952381","7","7","EC:2.1.1.228","4","637671117","tRNA (Guanine-N(1)-)-methyltransferase","false","SAR11_0254","C134_0254_a_at","44.85714286","7","0","0","0.62573964","false","0","C134_0254_a_at","14","0.51559934"
"2.02366864","0.00672238","0.49415205","2","0.56666667","25","25","","3","637671118","30S ribosomal protein S16","false","SAR11_0255","C134_0255_a_at","44.68","25","0","0","0.74408284","false","0","C134_0255_a_at","4682","0.31914286"
"1.57364341","0.01883943","0.63546798","0","0.48997494","57","57","","3","637671121","cell division particle","false","SAR11_0258","C134_0258_a_at","40.73684211","57","0","0","0.85658915","false","0","C134_0258_a_at","5400","0.32076254"
"1.70967742","0.07535757","0.58490566","5","0.61538462","13","13","","3","637671122","hypothetical protein","false","SAR11_0259","C134_0259_a_at","11.69230769","13","0","0","0.82258065","false","0","C134_0259_a_at","234","0.44674556"
"1.48387097","0.07506548","0.67391304","5","0.50833333","16","16","","2","637670899","hypothetical protein","false","SAR11_0036","C134_0036_a_at","11.5","16","0","0","0.87903226","false","0","C134_0036_a_at","338","0.37096774"
"1.90322581","0.00357655","0.52542373","5","0.80952381","7","7","","3","637671019","hypothetical protein","false","SAR11_0156","C134_0156_a_at","14.28571429","7","0","0","0.77419355","false","0","C134_0156_a_at","20","0.52910053"
"1.5","0.0","0.66666667","0","0.0","1","1","","2","637671125","amidase","false","SAR11_0263","C134_0263_a_at","2.0","1","0","0","0.75","false","0","C134_0263_a_at","0","0.0"
"1.0","1.0","1.0","0","0.0","2","2","","1","637670923","Type II Secretion System PilC","false","SAR11_0058","C134_0058_at","1.0","2","0","0","1.0","false","0","C134_0058_at","2","0.0"
"1.64285714","0.07352172","0.60869565","17","0.5","5","5","","2","637671126","mannitol transporter","false","SAR11_0264","C134_0264_a_at","6.2","5","0","0","0.83928571","false","0","C134_0264_a_at","40","0.44285714"
"1.5","0.13082156","0.66666667","17","0.38095238","7","7","EC:6.1.1.6","2","637671073","lysyl-tRNA synthetase","false","SAR11_0210","C134_0210_a_at","4.71428571","7","0","0","0.875","false","0","C134_0210_a_at","54","0.33673469"
"1.84023669","0.01482506","0.54340836","2","0.59800664","43","43","","3","637671127","mannitol transporter","false","SAR11_0265","C134_0265_a_at","52.51162791","43","0","0","0.78994083","false","0","C134_0265_a_at","8826","0.34321325"
"2.80473373","0.0","0.35654008","3","1.0","3","3","","4","637670918","Putative pseudo-pilin PulG","false","SAR11_0053","C134_0053_a_at","27.66666667","3","0","0","0.54881657","false","0","C134_0053_a_at","0","0.60144928"
"1.33333333","0.0","0.75","36","1.0","2","2","","2","637671130","ABC sugar transporter","false","SAR11_0268","C134_0268_at","3.0","2","0","0","0.83333333","false","0","C134_0268_at","0","1.0"
"1.0","0.16666667","1.0","36","0.66666667","3","3","","1","637671129","ABC sugar transporter","false","SAR11_0267","C134_0267_at","2.33333333","3","0","0","1.0","false","0","C134_0267_at","2","0.77777778"
"1.0","0.16666667","1.0","36","0.66666667","3","3","","1","637671131","putative ABC transport protein","false","SAR11_0269","C134_0269_at","2.33333333","3","0","0","1.0","false","0","C134_0269_at","2","0.77777778"
"1.33333333","0.0","0.75","36","1.0","2","2","","2","637671132","Binding-protein-dependent transport systems inner membrane component","false","SAR11_0270","C134_0270_at","3.0","2","0","0","0.83333333","false","0","C134_0270_at","0","1.0"
"1.0","1.0","1.0","47","0.0","2","2","EC:1.1.1.1","1","637671134","alcohol dehydrogenase (Zn containing) (adh-5)","false","SAR11_0272","C134_0272_at","1.0","2","0","0","1.0","false","0","C134_0272_at","2","0.0"
"1.5","0.0","0.66666667","47","0.0","1","1","","2","637671133","putative ABC transporter solute-binding protein","false","SAR11_0271","C134_0271_at","2.0","1","0","0","0.75","false","0","C134_0271_at","0","0.0"
"1.55882353","0.03013272","0.64150943","4","0.60645161","31","31","","3","637671136","major facilitator superfamily transporter","false","SAR11_0274","C134_0274_at","24.70967742","31","0","0","0.86029412","false","0","C134_0274_at","1316","0.36880116"
"1.92647059","0.02941176","0.51908397","4","0.81818182","11","11","","3","637671123","Transporter","false","SAR11_0260","C134_0260_a_at","31.18181818","11","0","0","0.76838235","false","0","C134_0260_a_at","628","0.50968703"
"1.88235294","0.03786762","0.53125","19","0.74725275","14","14","EC:1.1.3.15","3","637671140","(S)-2-hydroxy-acid oxidase","false","SAR11_0278","C134_0278_a_at","28.85714286","14","0","0","0.77941176","false","0","C134_0278_a_at","1148","0.46543779"
"1.5","0.0","0.66666667","47","0.0","1","1","","2","637671141","probable aspartate transaminase","false","SAR11_0279","C134_0279_a_at","2.0","1","0","0","0.75","false","0","C134_0279_a_at","0","0.0"
"1.53846154","0.08647741","0.65","5","0.61904762","7","7","","3","637671149","heme exporter protein","false","SAR11_0287","C134_0287_a_at","6.42857143","7","0","0","0.86538462","false","0","C134_0287_a_at","40","0.53571429"
"1.84615385","0.0","0.54166667","5","1.0","4","4","","3","637670898","lipoprotein precursor","false","SAR11_0035","C134_0035_a_at","7.75","4","0","0","0.78846154","false","0","C134_0035_a_at","0","0.70454545"
"1.33333333","0.6","0.75","46","0.16666667","4","4","","2","637671151","putative intracellular septation protein","false","SAR11_0289","C134_0289_at","2.25","4","0","0","0.88888889","false","0","C134_0289_at","22","0.4375"
"2.16666667","0.0","0.46153846","46","0.0","1","1","EC:4.1.1.17","3","637671067","Lysine/ornithine decarboxylase","false","SAR11_0204","C134_0204_a_at","4.0","1","0","0","0.61111111","false","0","C134_0204_a_at","0","0.0"
"1.83544304","0.00241291","0.54482759","1","0.68690958","39","39","","3","637671155","hypothetical protein","false","SAR11_0293","C134_0293_at","53.64102564","39","0","0","0.79113924","false","0","C134_0293_at","1420","0.36993811"
"2.86390533","0.0","0.34917355","58","1.0","2","2","","4","637671159","Phosphate-starvation-inducible E","false","SAR11_0297","C134_0297_a_at","22.5","2","0","0","0.53402367","false","0","C134_0297_a_at","0","0.52325581"
"2.86390533","0.0","0.34917355","58","1.0","2","2","","4","637671158","possible transmembrane protein","false","SAR11_0296","C134_0296_a_at","22.5","2","0","0","0.53402367","false","0","C134_0296_a_at","0","0.52325581"
"1.71597633","0.00956989","0.58275862","2","0.54257007","62","62","","3","637671164","putative transmembrane protein","false","SAR11_0302","C134_0302_a_at","50.41935484","62","0","0","0.82100592","false","0","C134_0302_a_at","6120","0.32528616"
"2.01898734","8.537E-5","0.49529781","7","0.92105263","20","20","EC:1.1.5.2","3","637671167","glucose dehydrogenase (pyrroloquinoline-quinone) precursor","false","SAR11_0305","C134_0305_a_at","61.35","20","0","0","0.74525316","false","0","C134_0305_a_at","62","0.45444444"
"1.66666667","0.0","0.6","18","1.0","2","2","","2","637671171","Mechanosensitive ion channel","false","SAR11_0308","C134_0308_a_at","5.0","2","0","0","0.77777778","false","0","C134_0308_a_at","0","0.83333333"
"1.16666667","0.43333333","0.85714286","18","0.3","5","5","EC:2.-","2","637670955","prolipoprotein diacylglyceryl transferase","false","SAR11_0091","C134_0091_a_at","2.4","5","0","0","0.94444444","false","0","C134_0091_a_at","16","0.44"
"2.11764706","4.44E-5","0.47222222","4","0.97777778","10","10","EC:4.2.1.75","3","637671172","Uroporphyrinogen III synthase HEM4","false","SAR11_0309","C134_0309_a_at","29.1","10","0","0","0.72058824","false","0","C134_0309_a_at","4","0.582"
"2.03571429","0.0","0.49122807","6","1.0","3","3","EC:3.4.24.57","3","637671174","O-sialoglycoprotein endopeptidase","false","SAR11_0311","C134_0311_a_at","19.66666667","3","0","0","0.74107143","false","0","C134_0311_a_at","0","0.81944444"
"1.93037975","2.7191E-4","0.51803279","1","0.83549784","22","22","","3","637671175","potential Sulfotransferase domain","false","SAR11_0312","C134_0312_a_at","70.27272727","22","0","0","0.76740506","false","0","C134_0312_a_at","190","0.47804576"
"1.75193798","0.01463371","0.57079646","0","0.46410256","40","40","","3","637671176","hypothetical protein","false","SAR11_0313","C134_0313_a_at","36.7","40","0","0","0.8120155","false","0","C134_0313_a_at","3190","0.30330579"
"1.92857143","0.16300366","0.51851852","7","0.2","5","5","EC:6.2.1.1","3","637671177","acetyl-CoA synthase","false","SAR11_0314","C134_0314_a_at","3.6","5","0","0","0.76785714","false","0","C134_0314_a_at","72","0.4"
"2.85714286","0.0","0.35","7","0.0","1","1","","4","637671023","haloacid dehalogenase-like hydrolase","false","SAR11_0160","C134_0160_a_at","5.0","1","0","0","0.53571429","false","0","C134_0160_a_at","0","0.0"
"2.33333333","0.0","0.42857143","9","1.0","3","3","","3","637671178","potential esterase","false","SAR11_0315","C134_0315_at","10.66666667","3","0","0","0.66666667","false","0","C134_0315_at","0","0.71111111"
"1.63924051","0.00493535","0.61003861","1","0.64992068","62","62","EC:5.1.3.1","3","637671182","Ribulose-phosphate 3-epimerase","false","SAR11_0317","C134_0317_a_at","59.09677419","62","0","0","0.84018987","false","0","C134_0317_a_at","3042","0.38625343"
"2.19620253","1.4788E-4","0.45533141","7","0.68888889","10","10","EC:1.2.1.11","4","637671108","aspartate-semialdehyde dehydrogenase","false","SAR11_0245","C134_0245_a_at","49.7","10","0","0","0.70094937","false","0","C134_0245_a_at","56","0.42118644"
"1.4496124","0.04474957","0.68983957","0","0.38059978","74","74","","3","637671183","hypothetical protein","false","SAR11_0318","C134_0318_a_at","35.32432432","74","0","0","0.8875969","false","0","C134_0318_a_at","9120","0.28035178"
"1.58914729","0.01982285","0.62926829","0","0.47077922","56","56","EC:1.14.13.-","3","637671188","Putative ubiquinone biosynthesis monooxgenase COQ6","false","SAR11_0323","C134_0323_a_at","39.14285714","56","0","0","0.85271318","false","0","C134_0323_a_at","4844","0.3106576"
"1.93491124","0.00231885","0.51681957","1","0.63650794","36","36","","3","637671189","cell division protein","false","SAR11_0324","C134_0324_a_at","51.66666667","36","0","0","0.76627219","false","0","C134_0324_a_at","1438","0.3587963"
"1.94303797","4.507E-5","0.51465798","1","0.95238095","22","22","EC:2.4.2.-","3","637671196","Imidazole glycerol phosphate synthase subunit of hisH","false","SAR11_0331","C134_0331_a_at","71.31818182","22","0","0","0.76424051","false","0","C134_0331_a_at","42","0.49184953"
"1.83870968","0.02424894","0.54385965","5","0.57142857","8","8","EC:4.2.1.19","3","637671197","imidazoleglycerol-phosphate dehydratase","false","SAR11_0332","C134_0332_a_at","11.0","8","0","0","0.79032258","false","0","C134_0332_a_at","112","0.39285714"
"1.53846154","0.03418803","0.65","11","0.73333333","6","6","EC:3.4.25.2","2","637671198","ATP-dependent protease","false","SAR11_0333","C134_0333_a_at","7.16666667","6","0","0","0.82051282","false","0","C134_0333_a_at","30","0.55128205"
"1.25","0.5","0.8","39","0.33333333","3","3","","2","637671199","ATP-dependent protease","false","SAR11_0334","C134_0334_a_at","2.33333333","3","0","0","0.91666667","false","0","C134_0334_a_at","8","0.66666667"
"2.63235294","0.00129228","0.37988827","19","0.66666667","3","3","","4","637671201","Putative translocase transmembrane protein with Tim44 Pfam domain","false","SAR11_0336","C134_0336_a_at","14.0","3","0","0","0.59191176","false","0","C134_0336_a_at","30","0.51851852"
"1.82911392","7.2152E-4","0.5467128","1","0.79658606","38","38","EC:1.1.1.25","3","637671206","shikimate 5-dehydrogenase","false","SAR11_0341","C134_0341_at","65.76315789","38","0","0","0.79272152","false","0","C134_0341_at","530","0.44736842"
"1.79069767","0.00270758","0.55844156","0","0.65719697","33","33","","3","637671207","Maf-like protein","false","SAR11_0342","C134_0342_a_at","45.3030303","33","0","0","0.80232558","false","0","C134_0342_a_at","934","0.36831732"
"1.49612403","0.02807199","0.66839378","0","0.42317823","68","68","","3","637671208","hypothetical protein","false","SAR11_0343","C134_0343_at","37.55882353","68","0","0","0.87596899","false","0","C134_0343_at","7160","0.2980859"
"2.04142012","0.00191249","0.48985507","2","0.68421053","20","20","EC:4.99.1.1","3","637671210","ferrochelatase","false","SAR11_0346","C134_0346_a_at","58.6","20","0","0","0.73964497","false","0","C134_0346_a_at","1962","0.41267606"
"1.81065089","0.00656989","0.55228758","2","0.58418367","49","49","","3","637671211","possible cytochrome functioning/assembly related protein","false","SAR11_0347","C134_0347_a_at","50.44897959","49","0","0","0.79733728","false","0","C134_0347_a_at","4482","0.33190118"
