"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","degree.layout","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"1.98924731","0.0033689","0.5027027","0.76923077","13","13","3","false","yhhH_b3483_15","37.46153846","13","0","0","0.75268817","false","0","yhhH_b3483_15","304","0.46248813"
"2.52688172","0.0","0.39574468","1.0","2","2","4","false","mcrC_b4345_14","28.5","2","0","0","0.61827957","false","0","mcrC_b4345_14","0","0.64772727"
"2.0","0.0","0.5","0.0","1","1","3","false","yhhJ_b3485_15","3.0","1","0","0","0.66666667","false","0","yhhJ_b3485_15","0","0.0"
"1.25","0.05555556","0.8","0.66666667","3","3","2","false","yhhK_b3459_15","3.33333333","3","0","0","0.875","false","0","yhhK_b3459_15","2","0.83333333"
"2.83695652","0.0","0.35249042","0.0","1","1","4","false","yhhL_b3466_15","107.0","1","0","0","0.6326087","false","0","yhhL_b3466_15","0","0.0"
"1.0","0.0","1.0","0.0","1","1","1","false","yhhS_b3473_14","1.0","1","0","0","1.0","false","0","yhhS_b3473_14","0","0.0"
"1.0","0.0","1.0","0.0","1","1","1","false","bioH_b3412_15","1.0","1","0","0","1.0","false","0","bioH_b3412_15","0","0.0"
"2.82272727","1.038E-5","0.35426731","0.8","5","5","5","false","yhhT_b3474_15","31.0","5","0","0","0.63545455","false","0","yhhT_b3474_15","4","0.46969697"
"1.66666667","0.0","0.6","1.0","2","2","2","false","yhhX_b3440_14","4.5","2","0","0","0.66666667","false","0","yhhX_b3440_14","0","0.75"
"1.66666667","0.00960004","0.6","0.59159664","35","35","3","false","yhhZ_b3442_15","38.6","35","0","0","0.83333333","false","0","yhhZ_b3442_15","744","0.43370787"
"2.56363636","4.5351E-4","0.39007092","0.79738562","18","18","4","false","yhiD_b3508_15","30.22222222","18","0","0","0.68727273","false","0","yhiD_b3508_15","3930","0.32850242"
"2.0","0.0","0.5","0.0","1","1","3","false","yhiI_b3487_14","3.0","1","0","0","0.66666667","false","0","yhiI_b3487_14","0","0.0"
"2.0","0.0","0.5","0.0","1","1","3","false","yhiJ_b3488_14","4.0","1","0","0","0.66666667","false","0","yhiJ_b3488_14","0","0.0"
"1.2","0.8","0.83333333","0.16666667","4","4","2","false","nagK_b1119_15","1.75","4","0","0","0.93333333","false","0","nagK_b1119_15","16","0.41666667"
"1.33333333","0.0","0.75","1.0","2","2","2","false","yhiL_b3490_29","2.5","2","0","0","0.83333333","false","0","yhiL_b3490_29","0","0.83333333"
"1.33333333","0.0","0.75","1.0","2","2","2","false","yhaC_b3121_15","2.5","2","0","0","0.83333333","false","0","yhaC_b3121_15","0","0.83333333"
"2.6","2.0938E-4","0.38461538","0.83333333","13","13","4","false","yhiM_b3491_15","32.0","13","0","0","0.68","false","0","yhiM_b3491_15","312","0.36363636"
"2.65434783","8.45E-6","0.37674038","0.82142857","8","8","4","false","yhiN_b3492_14","75.875","8","0","0","0.66913043","false","0","yhiN_b3492_14","80","0.43110795"
"1.0","0.0","1.0","0.0","1","1","1","false","yhiQ_b3497_14","1.0","1","0","0","1.0","false","0","yhiQ_b3497_14","0","0.0"
"1.0","0.0","1.0","0.0","1","1","1","false","prlC_b3498_14","1.0","1","0","0","1.0","false","0","prlC_b3498_14","0","0.0"
"1.0","0.0","1.0","0.0","1","1","1","false","yhiR_b3499_15","1.0","1","0","0","1.0","false","0","yhiR_b3499_15","0","0.0"
"1.0","0.0","1.0","0.0","1","1","1","false","gor_b3500_15","1.0","1","0","0","1.0","false","0","gor_b3500_15","0","0.0"
"2.16129032","1.4849E-4","0.46268657","0.66666667","3","3","3","false","yhjA_b3518_15","40.66666667","3","0","0","0.70967742","false","0","yhjA_b3518_15","36","0.54222222"
"1.34408602","0.0730543","0.744","0.45002644","62","62","3","false","yhjB_b3520_15","33.75806452","62","0","0","0.91397849","false","0","yhjB_b3520_15","5380","0.3707905"
"2.33333333","0.0","0.42857143","0.0","1","1","4","false","bglJ_b4366_15","62.0","1","0","0","0.66666667","false","0","bglJ_b4366_15","0","0.0"
"2.48181818","4.6015E-4","0.4029304","0.69117647","17","17","4","false","yhjD_b3522_15","40.94117647","17","0","0","0.70363636","false","0","yhjD_b3522_15","634","0.38991597"
"1.46103896","0.00541867","0.68444444","0.71540616","85","85","3","false","yhjE_b3523_15","75.37647059","85","0","0","0.88474026","false","0","yhjE_b3523_15","5576","0.49589783"
"1.03278689","6.9263E-4","0.96825397","0.96902396","59","59","2","false","yhjH_b3525_14","58.30508475","59","0","0","0.98360656","false","0","yhjH_b3525_14","106","0.95582106"
"2.16666667","0.03787879","0.46153846","0.0","2","2","4","false","yhjJ_b3527_14","5.0","2","0","0","0.70833333","false","0","yhjJ_b3527_14","12","0.57142857"
"1.6","0.4","0.625","0.33333333","3","3","3","false","yhjR_b3535_15","2.33333333","3","0","0","0.85","false","0","yhjR_b3535_15","12","0.66666667"
"2.4","0.0","0.41666667","0.0","1","1","4","false","yhjQ_b3534_23","3.0","1","0","0","0.65","false","0","yhjQ_b3534_23","0","0.0"
"2.33695652","9.1E-7","0.42790698","0.9047619","7","7","4","false","yhjV_b3539_15","136.57142857","7","0","0","0.7326087","false","0","yhjV_b3539_15","12","0.44631186"
"2.29090909","5.4505E-4","0.43650794","0.72794118","17","17","4","false","yhjY_b3548_15","53.05882353","17","0","0","0.74181818","false","0","yhjY_b3548_15","1530","0.37365369"
"1.40860215","0.02148256","0.70992366","0.54343434","55","55","2","false","yiaA_b3562_14","37.16363636","55","0","0","0.89784946","false","0","yiaA_b3562_14","2770","0.39960899"
"1.53763441","0.01073482","0.65034965","0.62579281","44","44","3","false","yiaB_b3563_14","39.72727273","44","0","0","0.8655914","false","0","yiaB_b3563_14","1394","0.43181818"
"1.0","0.0","1.0","0.0","1","1","1","false","yiaC_b3550_15","1.0","1","0","0","1.0","false","0","yiaC_b3550_15","0","0.0"
"1.0","0.0","1.0","0.0","1","1","1","false","tag_b3549_14","1.0","1","0","0","1.0","false","0","tag_b3549_14","0","0.0"
"2.33333333","0.0","0.42857143","0.0","1","1","4","false","yiaD_b3552_13","8.0","1","0","0","0.66666667","false","0","yiaD_b3552_13","0","0.0"
"2.0173913","6.0507E-4","0.49568966","0.62361192","59","59","4","false","yiaF_b3554_14","121.20338983","59","0","0","0.79652174","false","0","yiaF_b3554_14","5814","0.30606917"
"1.83181818","0.01660526","0.54590571","0.52447552","66","66","3","false","yiaG_b3555_15","57.60606061","66","0","0","0.83363636","false","0","yiaG_b3555_15","40828","0.30160241"
"1.59139785","0.00777009","0.62837838","0.68524971","42","42","3","false","yiaK_b3575_15","40.85714286","42","0","0","0.85215054","false","0","yiaK_b3575_15","1070","0.45906902"
"1.65591398","0.0076887","0.6038961","0.6742532","38","38","3","false","yiaL_b3576_15","39.73684211","38","0","0","0.83602151","false","0","yiaL_b3576_15","858","0.45674531"
"1.33333333","0.03997934","0.75","0.51817716","63","63","3","false","yiaM_b3577_15","36.23809524","63","0","0","0.91666667","false","0","yiaM_b3577_15","3554","0.39389234"
"2.25806452","0.0","0.44285714","1.0","4","4","4","false","yiaN_b3578_14","43.75","4","0","0","0.68548387","false","0","yiaN_b3578_14","0","0.66287879"
"1.55555556","0.01388889","0.64285714","0.83333333","4","4","2","false","yiaO_b3579_15","5.25","4","0","0","0.81481481","false","0","yiaO_b3579_15","4","0.58333333"
"1.7311828","0.00319119","0.57763975","0.75369458","29","29","3","false","yiaT_b3584_15","44.34482759","29","0","0","0.8172043","false","0","yiaT_b3584_15","520","0.49825649"
"2.10752688","6.179E-5","0.4744898","0.93939394","12","12","3","false","yiaV_b3586_15","39.66666667","12","0","0","0.72311828","false","0","yiaV_b3586_15","10","0.55868545"
"1.47311828","0.01097172","0.67883212","0.63510204","50","50","3","false","yiaW_b3587_14","40.02","50","0","0","0.88172043","false","0","yiaW_b3587_14","1752","0.435"
"1.44444444","0.24074074","0.69230769","0.4","5","5","2","false","yiaY_b3589_14","4.2","5","0","0","0.85185185","false","0","yiaY_b3589_14","28","0.5"
"2.33333333","0.0","0.42857143","0.0","1","1","3","false","rhaM_b3901_15","5.0","1","0","0","0.55555556","false","0","rhaM_b3901_15","0","0.0"
"1.5","0.02222222","0.66666667","0.83333333","4","4","3","false","yibD_b3615_14","3.75","4","0","0","0.83333333","false","0","yibD_b3615_14","2","0.75"
"1.0","0.66666667","1.0","0.33333333","3","3","1","false","yibG_b3596_15","1.66666667","3","0","0","1.0","false","0","yibG_b3596_15","4","0.66666667"
"1.6","0.0","0.625","1.0","2","2","2","false","yibH_b3597_15","4.0","2","0","0","0.7","false","0","yibH_b3597_15","0","0.8"
"1.4","0.05","0.71428571","0.66666667","3","3","2","false","yibI_b3598_14","3.66666667","3","0","0","0.8","false","0","yibI_b3598_14","2","0.73333333"
"1.0","1.0","1.0","0.0","2","2","1","false","yibJ_b3595_30","1.0","2","0","0","1.0","false","0","yibJ_b3595_30","2","0.0"
"1.5","0.0","0.66666667","0.0","1","1","2","false","yiaU_b3585_15","2.0","1","0","0","0.75","false","0","yiaU_b3585_15","0","0.0"
"1.91666667","0.02777778","0.52173913","0.66666667","3","3","3","false","yibK_b3606_15","5.66666667","3","0","0","0.77083333","false","0","yibK_b3606_15","8","0.56666667"
"1.75","0.0","0.57142857","0.0","1","1","2","false","yibL_b3602_15","4.0","1","0","0","0.625","false","0","yibL_b3602_15","0","0.0"
"1.47608696","0.01473523","0.67746686","0.42031873","252","252","3","false","yibN_b3611_14","130.36111111","252","0","0","0.90478261","false","0","yibN_b3611_14","176428","0.29033655"
"1.84130435","0.00194131","0.54309327","0.58778077","106","106","3","false","yibQ_b3614_30","130.13207547","106","0","0","0.83173913","false","0","yibQ_b3614_30","32468","0.30475896"
"2.53181818","7.0428E-4","0.39497307","0.70909091","11","11","4","false","yibT_b4554_7","47.81818182","11","0","0","0.69363636","false","0","yibT_b4554_7","756","0.45979021"
"1.82795699","0.00149645","0.54705882","0.77865613","23","23","3","false","yibV_b4615_1","41.60869565","23","0","0","0.79301075","false","0","yibV_b4615_1","158","0.48382204"
"1.96956522","3.512E-4","0.50772627","0.66803039","59","59","4","false","yicC_b3644_15","140.69491525","59","0","0","0.80608696","false","0","yicC_b3644_15","5462","0.33820893"
"2.11038961","7.9882E-4","0.47384615","0.74025974","22","22","3","false","yicE_b3654_15","66.45454545","22","0","0","0.7224026","false","0","yicE_b3654_15","498","0.57786561"
"1.875","0.0","0.53333333","1.0","2","2","3","false","yicG_b3646_15","6.0","2","0","0","0.70833333","false","0","yicG_b3646_15","0","0.85714286"
"1.52688172","0.01115497","0.65492958","0.66666667","48","48","3","false","yicI_b3656_14","40.70833333","48","0","0","0.86827957","false","0","yicI_b3656_14","1778","0.457397"
"1.46236559","0.01256777","0.68382353","0.64705882","51","51","3","false","yicJ_b3657_14","40.35294118","51","0","0","0.8844086","false","0","yicJ_b3657_14","1966","0.43861893"
"1.5","0.0","0.66666667","0.0","1","1","2","false","yicL_b3660_15","2.0","1","0","0","0.75","false","0","yicL_b3660_15","0","0.0"
"2.0","0.0","0.5","1.0","2","2","3","false","yicN_b3663_14","7.5","2","0","0","0.75","false","0","yicN_b3663_14","0","0.75"
"1.92826087","0.00151612","0.51860203","0.61111111","72","72","3","false","yidA_b3697_15","131.63888889","72","0","0","0.81434783","false","0","yidA_b3697_15","16000","0.31268145"
"1.64130435","0.00477042","0.60927152","0.54923972","184","184","3","false","yidC_b3705_15","143.58695652","184","0","0","0.87173913","false","0","yidC_b3705_15","70868","0.32559401"
"1.55","0.00866108","0.64516129","0.48216542","222","222","4","false","yidD_b4557_14","138.13513514","222","0","0","0.89","false","0","yidD_b4557_14","129524","0.30972003"
"1.52688172","0.01337004","0.65492958","0.6627907","44","44","2","false","yidJ_b3678_15","41.22727273","44","0","0","0.86827957","false","0","yidJ_b3678_15","1484","0.44330401"
"1.25","0.53919341","0.8","0.16190476","21","21","2","false","yidK_b3679_14","4.85714286","21","0","0","0.9375","false","0","yidK_b3679_14","714","0.18315018"
"2.21428571","0.0","0.4516129","0.0","1","1","3","false","yidI_b3677_15","21.0","1","0","0","0.69642857","false","0","yidI_b3677_15","0","0.0"
"1.96428571","0.00223172","0.50909091","0.83333333","4","4","3","false","yidL_b3680_15","12.0","4","0","0","0.75892857","false","0","yidL_b3680_15","12","0.48"
"1.62365591","0.00607219","0.61589404","0.67820513","40","40","3","false","yidP_b3684_15","40.35","40","0","0","0.84408602","false","0","yidP_b3684_15","858","0.45852273"
"1.66666667","0.0","0.6","1.0","2","2","2","false","yidQ_b3688_13","5.0","2","0","0","0.66666667","false","0","yidQ_b3688_13","0","0.83333333"
"1.25","0.0","0.8","1.0","3","3","2","false","yidZ_b3711_15","3.33333333","3","0","0","0.875","false","0","yidZ_b3711_15","0","0.83333333"
"1.25","0.0","0.8","1.0","3","3","2","false","mdtL_b3710_14","3.33333333","3","0","0","0.875","false","0","mdtL_b3710_14","0","0.83333333"
"1.0","0.0","1.0","0.0","1","1","1","false","yieF_b3713_15","1.0","1","0","0","1.0","false","0","yieF_b3713_15","0","0.0"
"1.0","0.0","1.0","0.0","1","1","1","false","yieE_b3712_15","1.0","1","0","0","1.0","false","0","yieE_b3712_15","0","0.0"
"1.0","0.0","1.0","0.0","1","1","1","false","yieG_b3714_14","1.0","1","0","0","1.0","false","0","yieG_b3714_14","0","0.0"
"1.0","0.0","1.0","0.0","1","1","1","false","avtA_b3572_15","1.0","1","0","0","1.0","false","0","avtA_b3572_15","0","0.0"
"1.66666667","0.0","0.6","0.0","1","1","2","false","yieH_b3715_15","3.0","1","0","0","0.66666667","false","0","yieH_b3715_15","0","0.0"
"2.0","4.7009E-4","0.5","0.86666667","6","6","3","false","yieK_b3718_28","18.33333333","6","0","0","0.75","false","0","yieK_b3718_28","4","0.53921569"
"2.53571429","0.0","0.3943662","1.0","2","2","4","false","yieL_b3719_15","8.5","2","0","0","0.61607143","false","0","yieL_b3719_15","0","0.65384615"
"2.18478261","3.4199E-4","0.45771144","0.6684492","34","34","4","false","yieP_b3755_24","103.08823529","34","0","0","0.76304348","false","0","yieP_b3755_24","3864","0.29708425"
"1.53763441","0.00668337","0.65034965","0.71247357","44","44","3","false","yifB_b3765_14","42.63636364","44","0","0","0.8655914","false","0","yifB_b3765_14","1038","0.46343874"
"1.75","0.0","0.57142857","0.0","1","1","2","false","yifK_b3795_13","4.0","1","0","0","0.625","false","0","yifK_b3795_13","0","0.0"
"1.87391304","0.00228095","0.53364269","0.51353422","89","89","3","false","yifL_b4558_8","126.46067416","89","0","0","0.82521739","false","0","yifL_b4558_8","27576","0.29478013"
"1.84565217","0.00121826","0.5418139","0.57106918","106","106","3","false","yigA_b3810_15","127.86792453","106","0","0","0.83086957","false","0","yigA_b3810_15","22726","0.3008657"
"2.0","1.5326E-4","0.5","0.75028249","60","60","4","false","yigB_b3812_15","135.95","60","0","0","0.8","false","0","yigB_b3812_15","2954","0.33818408"
"1.38709677","0.04390027","0.72093023","0.53962492","58","58","3","false","yigE_b4482_27","37.13793103","58","0","0","0.90322581","false","0","yigE_b4482_27","3454","0.40791967"
"2.37634409","0.0","0.42081448","0.0","1","1","4","false","yicO_b3664_14","58.0","1","0","0","0.65591398","false","0","yicO_b3664_14","0","0.0"
"1.66666667","0.0","0.6","0.0","1","1","2","false","yigF_b3817_15","3.0","1","0","0","0.66666667","false","0","yigF_b3817_15","0","0.0"
"1.5483871","0.04562124","0.64583333","0.55285412","44","44","3","false","yigG_b3818_13","36.52272727","44","0","0","0.86290323","false","0","yigG_b3818_13","3700","0.40555556"
"2.11086957","5.12E-5","0.47373841","0.77701149","30","30","4","false","yigL_b3826_30","143.66666667","30","0","0","0.77782609","false","0","yigL_b3826_30","956","0.37609075"
"2.7","0.0","0.37037037","0.0","1","1","4","false","yigM_b3827_15","13.0","1","0","0","0.575","false","0","yigM_b3827_15","0","0.0"
"1.71521739","0.00654038","0.58301648","0.44792462","154","154","4","false","yigP_b3834_15","115.27272727","154","0","0","0.85695652","false","0","yigP_b3834_15","76234","0.26317974"
"2.00652174","6.1573E-4","0.49837486","0.6338851","79","79","4","false","yigZ_b3848_15","109.48101266","79","0","0","0.79869565","false","0","yigZ_b3848_15","6622","0.28659951"
"1.97826087","1.6185E-4","0.50549451","0.77104377","55","55","4","false","yihA_b3865_15","171.4","55","0","0","0.80434783","false","0","yihA_b3865_15","2536","0.41201923"
"1.0","0.66666667","1.0","0.33333333","3","3","1","false","yihD_b3858_15","1.66666667","3","0","0","1.0","false","0","yihD_b3858_15","4","0.66666667"
"1.66666667","0.0","0.6","0.0","1","1","2","false","yhfA_b3356_14","3.0","1","0","0","0.66666667","false","0","yhfA_b3356_14","0","0.0"
"1.39784946","0.03350372","0.71538462","0.47791894","58","58","3","false","yihF_b3861_15","34.36206897","58","0","0","0.90053763","false","0","yihF_b3861_15","3464","0.37760515"
"2.0","6.5297E-4","0.5","0.78787879","12","12","3","false","yihG_b3862_14","39.0","12","0","0","0.75","false","0","yihG_b3862_14","56","0.48148148"
"1.89285714","0.04202279","0.52830189","0.39285714","8","8","3","false","yihN_b3874_15","6.75","8","0","0","0.77678571","false","0","yihN_b3874_15","104","0.29347826"
"2.0","0.00291514","0.5","0.66666667","3","3","3","false","yihP_b3877_15","13.66666667","3","0","0","0.75","false","0","yihP_b3877_15","14","0.54666667"
"1.0","0.8","1.0","0.2","5","5","1","false","yihQ_b3878_14","1.8","5","0","0","1.0","false","0","yihQ_b3878_14","16","0.4"
"1.6","0.0","0.625","1.0","2","2","2","false","pflC_b3952_15","3.5","2","0","0","0.7","false","0","pflC_b3952_15","0","0.7"
"1.8","0.0","0.55555556","0.0","1","1","2","false","scpC_b2920_15","5.0","1","0","0","0.6","false","0","scpC_b2920_15","0","0.0"
"1.0","1.0","1.0","0.0","2","2","1","false","yihR_b3879_15","1.0","2","0","0","1.0","false","0","yihR_b3879_15","2","0.0"
"1.5","0.0","0.66666667","0.0","1","1","2","false","yhfW_b3380_14","2.0","1","0","0","0.75","false","0","yhfW_b3380_14","0","0.0"
"1.0","0.0","1.0","0.0","1","1","1","false","yihT_b3881_15","1.0","1","0","0","1.0","false","0","yihT_b3881_15","0","0.0"
"1.0","0.0","1.0","0.0","1","1","1","false","yihS_b3880_15","1.0","1","0","0","1.0","false","0","yihS_b3880_15","0","0.0"
"1.6","0.0","0.625","1.0","2","2","2","false","yihU_b3882_15","3.5","2","0","0","0.7","false","0","yihU_b3882_15","0","0.7"
"1.66666667","0.0","0.6","1.0","2","2","2","false","yihV_b3883_15","5.5","2","0","0","0.66666667","false","0","yihV_b3883_15","0","0.91666667"
"1.33333333","0.1","0.75","0.5","4","4","2","false","yihX_b3885_14","3.25","4","0","0","0.83333333","false","0","yihX_b3885_14","6","0.54166667"
"1.5","0.03333333","0.66666667","0.66666667","3","3","2","false","yihY_b3886_15","4.0","3","0","0","0.75","false","0","yihY_b3886_15","2","0.66666667"
"1.76344086","0.0031362","0.56707317","0.68478261","24","24","3","false","yiiE_b3889_15","39.29166667","24","0","0","0.80913978","false","0","yiiE_b3889_15","422","0.43177656"
"1.32258065","0.05430723","0.75609756","0.47271825","64","64","3","false","yiiG_b3896_15","34.734375","64","0","0","0.91935484","false","0","yiiG_b3896_15","4540","0.38152473"
"2.31182796","0.0","0.43255814","0.0","1","1","4","false","ygjP_b3085_15","64.0","1","0","0","0.67204301","false","0","ygjP_b3085_15","0","0.0"
"2.22173913","5.01E-6","0.45009785","0.89166667","16","16","4","false","yiiQ_b3920_14","140.5","16","0","0","0.75565217","false","0","yiiQ_b3920_14","84","0.4025788"
